invited,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,0.269450812915,9.00308076046e-06,9.00308076046e-06,0.000547524889343,0.0,0.00017812666034,0,0
0,0.0,1.63576665139,1.63576665139,0.000861493369618,0.0,3.07114931621e-05,0,0
0,1.8846123595e-06,0.0,0.0,9.48681738961e-05,0.0,-6.44941356404e-05,0,0
0,40.6528208963,0.800024313632,0.800024313632,0.000173021479058,0.000540806293019,0.00249070209545,0,0
0,0.0,0.659853280047,0.659853280047,0.000528099501355,0.000268168409761,3.68537917945e-05,1,0
0,0.0,2.19909713347,2.19909713347,0.00170491661088,0.0,1.5355746581e-05,0,0
0,0.0,0.0,0.0,0.00021413102108,0.0,0.00125917121965,0,0
0,0.0,-1.0,-1.0,0.00102502803129,0.000220424326412,6.14229863242e-05,1,0
0,0.0,5.10644797178,5.10644797178,0.00204463502406,0.000764776575986,5.52806876918e-05,0,0
0,0.0,-17.9418536715,-17.9418536715,9.75786931502e-05,0.0,1.5355746581e-05,0,0
0,1.858855267e-05,-1.0,-1.0,0.000663625464063,0.0,0.000227265049399,1,0
0,0.0,2.07797707249,2.07797707249,0.000149530312189,0.0,4.60672397431e-05,0,0
0,1.60408453995,-1.0,-1.0,0.00198997288577,0.000884955752212,0.000175055511024,1,0
0,0.0,0.0,0.0,0.000807282984535,0.0,7.06364342728e-05,0,0
0,16.6749975046,3.14879941952,3.14879941952,0.00041877522477,0.000173520735728,0.000340897574099,1,0
0,0.0,0.998279624406,0.998279624406,6.55042153092e-05,0.0,0.00175055511024,0,0
0,2.05783216156,-1.0,-1.0,0.00146187338442,0.000129379495937,6.44941356404e-05,1,0
0,0.0,0.438003415547,0.438003415547,0.000355981528715,0.000245821042281,0.0,0,0
0,0.0,0.0154177836789,0.0154177836789,0.000142754014053,0.0,-6.44941356404e-05,0,0
0,0.0,1.32449526134,1.32449526134,0.000839809215585,0.000122910521141,0.0,0,0
0,0.0,2.70241717892e-10,2.70241717892e-10,4.42718144848e-05,0.0,0.000110561375384,0,0
1,0.0,0.0224838943738,0.0224838943738,0.00155267577943,0.0,-3.68537917945e-05,0,0
0,3.66167704523,-0.800129203352,-0.800129203352,0.00159197830862,7.02345835089e-05,-6.44941356404e-05,0,0
0,0.0,-1.0,-1.0,0.000799151426772,0.0,8.29210315376e-05,1,0
0,0.0,0.0,0.0,0.000814511035879,0.0,3.99249411107e-05,0,0
0,0.0,-1.0,-1.0,0.000152692584652,0.000491642084562,9.21344794863e-06,1,0
0,0.0,-0.959932204247,-0.959932204247,0.00026969666579,0.0,-0.000150486316494,0,0
0,10.8272739227,2.21148820401,2.21148820401,0.00026969666579,0.0,0.000417676307004,0,0
0,0.0,-0.674103512257,-0.674103512257,0.00020464420369,0.0,6.14229863242e-05,1,0
0,5.50874256318,0.0,0.0,0.00111673393272,0.000491642084562,-0.000227265049399,0,0
0,0.0,0.0,0.0,0.000446332170521,0.0,3.07114931621e-06,0,0
0,0.0740634012591,-1.0,-1.0,0.000584568652483,0.0,0.000254905393245,1,0
0,16.6736198011,-1.0,-1.0,0.000294091339078,6.70421024403e-05,0.000340897574099,1,0
0,0.0,1.63959452131,1.63959452131,3.88507759765e-05,0.0,3.99249411107e-05,0,0
0,2.37836853292,1.59893587808,1.59893587808,0.000530810020609,0.00120675784393,-7.98498822214e-05,0,0
0,0.0,0.565940420168,0.565940420168,0.000117907587557,0.0,3.07114931621e-06,0,0
0,1.34551326391,1.25416690968,1.25416690968,0.000399349836782,0.000491642084562,-3.37826424783e-05,0,0
0,4.63566796462,0.0,0.0,0.000176183751521,0.0,-4.29960904269e-05,0,0
0,0.0,0.396001970197,0.396001970197,0.000354626269088,0.0,-6.44941356404e-05,0,0
0,0.0,-12.5251483047,-12.5251483047,0.000202385437645,0.0,1.5355746581e-05,0,1
0,1.59139208236,3.79994119546,3.79994119546,0.00069298942265,0.000446947349602,0.000199624705554,1,0
0,2.53056977387,1.31387946188,1.31387946188,0.000388507759765,0.0,6.44941356404e-05,1,0
0,18.5317684655,-1.0,-1.0,0.000137332975545,0.0,0.00249070209545,1,0
0,0.0,4.31258166088,4.31258166088,0.00036772711215,0.000491642084562,4.91383890593e-05,0,0
1,0.0,1.29848925023,1.29848925023,0.000196060892719,0.0,-6.14229863242e-06,0,0
0,22.0625468783,-0.170228097806,-0.170228097806,0.00103948413398,0.000491642084562,0.000230336198716,1,0
0,22.4780190448,0.799849323116,0.799849323116,0.000299060624377,0.0,-4.29960904269e-05,0,0
0,24.5240075948,-0.170228961829,-0.170228961829,0.000461691779628,0.0,0.00123460202512,1,0
0,9.42053244736,0.861331520237,0.861331520237,0.000537134565535,8.19403474271e-05,0.000285616886407,0,0
0,0.0,0.566961384114,0.566961384114,0.000410191913798,0.000491642084562,0.000433032053585,0,0
1,0.0,0.018762079751,0.018762079751,0.000188832841374,0.0,3.07114931621e-05,0,0
0,0.0,0.444633892564,0.444633892564,0.000771594481021,0.000218507593139,0.000116703674016,0,0
0,3.08307059976,-1.0,-1.0,0.00132860618775,0.000849053903019,0.000924415944179,1,0
0,6.04976925413,-1.0,-1.0,0.000894923107086,0.0,0.000138201719229,1,0
0,24.5239673691,-0.999999999998,-0.999999999998,0.00061393261107,0.000163880694854,0.00123460202512,1,0
0,2.10835908956,0.0,0.0,9.08023950148e-05,0.000491642084562,0.000755502731787,0,0
0,0.0,-1.0160321745,-1.0160321745,0.000119714600393,0.0,3.07114931621e-05,0,0
0,0.0,0.0,0.0,0.000112938302257,0.0,9.21344794863e-06,0,0
0,0.0,2.62775754489e-08,2.62775754489e-08,0.000254788809892,0.000491642084562,0.00175055511024,0,0
0,0.192584313778,-0.6038877762,-0.6038877762,0.000156758363533,0.000491642084562,0.000122845972648,1,0
0,0.0,0.0,0.0,3.56885035133e-05,0.0,3.68537917945e-05,0,0
0,0.0,0.0,0.0,0.00154725474092,0.000491642084562,1.84268958973e-05,0,0
0,0.0,0.0,0.0,0.000326165816919,0.000147492625369,-6.14229863242e-06,0,0
0,0.0,5.75914342993e-07,5.75914342993e-07,0.000329779842591,0.0,-6.14229863242e-06,0,0
0,0.0,3.32506355782e-08,3.32506355782e-08,4.24648016487e-05,0.0,-0.00035625332068,0,0
0,0.221575681902,1.71439783812,1.71439783812,0.000820383827597,0.0,7.3707583589e-05,0,0
0,2.02341101596,-0.999988977004,-0.999988977004,0.000156306610324,0.0,0.000307114931621,1,0
0,0.0,0.926361449966,0.926361449966,0.000339266659981,0.0,-0.00103190617025,0,0
0,0.0,-1.0,-1.0,0.000142302260844,-0.000196656833825,-0.000125917121965,1,0
0,0.0,2.19810672997e-08,2.19810672997e-08,7.7701551953e-05,0.0,-1.5355746581e-05,0,0
0,0.0,-2.22044604925e-16,-2.22044604925e-16,0.000193350373464,0.000491642084562,0.0,0,0
0,0.0,0.162687452604,0.162687452604,0.00018612232212,0.0,-4.29960904269e-05,0,0
0,0.0,0.85715317914,0.85715317914,0.000530810020609,0.000409701737135,3.07114931621e-06,0,0
0,0.0,8.58168305135,8.58168305135,0.000215938033916,0.0,-4.91383890593e-05,0,0
0,0.0,-0.864042788043,-0.864042788043,0.000449494442984,0.0,6.44941356404e-05,1,0
0,0.0,0.820226465729,0.820226465729,0.000436845353131,0.0,5.52806876918e-05,0,0
0,0.0,0.0,0.0,0.000128297911364,0.0,-3.07114931621e-06,0,0
0,24.5239663141,-1.0,-1.0,0.000107969016958,0.0,0.00123460202512,1,0
0,0.0,0.0,0.0,4.78858401571e-05,0.0,0.000270261139826,0,0
0,7.89250319483,0.0,0.0,0.000168503946968,0.0,0.000285616886407,0,0
0,0.0,0.0,0.0,0.000154499597488,0.0,1.5355746581e-05,0,0
0,0.0,-2.22044604925e-16,-2.22044604925e-16,8.53813565065e-05,0.0,1.5355746581e-05,0,0
0,0.0,1.11010981138,1.11010981138,0.000235815175113,0.0,9.82767781187e-05,0,0
0,0.0,1.3221353262,1.3221353262,0.000121521613229,0.0,4.29960904269e-05,0,0
0,0.0,1.24430215122,1.24430215122,0.000194253879882,0.0,3.07114931621e-05,0,0
0,0.0,2.26536612552,2.26536612552,0.000169407453386,0.0,1.84268958973e-05,0,0
0,0.0,0.0,0.0,9.4416420687e-05,-0.000266065128116,0.0,0,0
0,0.0,0.0,0.0,0.000448139183357,0.0,3.37826424783e-05,0,0
0,0.364745309333,0.0,0.0,0.000205999463317,0.000983284169125,4.91383890593e-05,0,0
0,0.748339784749,0.802297974844,0.802297974844,0.000219100306379,0.0,9.82767781187e-05,1,0
0,0.0,1.20130221039,1.20130221039,0.000440007625594,0.0,0.0,0,0
1,0.0,1.99586573498,1.99586573498,0.00018612232212,0.0,4.60672397431e-05,0,0
0,0.0,0.987638208988,0.987638208988,0.000640586050403,0.0,1.84268958973e-05,0,0
0,0.0,1.49595267508,1.49595267508,7.90568115801e-05,0.0,1.5355746581e-05,0,0
0,0.0,0.984936815798,0.984936815798,0.000525388982101,0.000491642084562,3.07114931621e-05,0,0
0,0.0,0.587890071792,0.587890071792,0.000706542018921,0.0,8.906333017e-05,0,0
0,0.0,0.857235373451,0.857235373451,0.000663625464063,0.000491642084562,5.22095383755e-05,0,0
0,0.767118688357,0.572415585013,0.572415585013,0.000248916018175,0.000491642084562,0.000491383890593,0,0
0,0.0,0.0,0.0,3.1170971423e-05,-0.000294985250737,1.22845972648e-05,0,0
0,0.0,0.0,0.0,4.42718144848e-05,0.0,1.5355746581e-05,0,0
0,0.0,0.0,0.0,6.86664877724e-05,0.000491642084562,0.00125917121965,0,0
0,0.0,1.01603539787,1.01603539787,9.306116106e-05,0.0,-3.07114931621e-06,0,0
0,0.0,0.0,0.0,3.88507759765e-05,0.0,2.76403438459e-05,0,0
0,1.74256153428,0.0,0.0,0.00031622724632,0.000491642084562,-9.82767781187e-05,0,0
0,0.0,0.0,0.0,0.000177539011148,0.0,2.45691945297e-05,0,0
0,1.169057533e-07,-0.999999886884,-0.999999886884,0.000338814906772,0.000226911731337,0.00277939013117,1,0
0,0.0,0.0414085177355,0.0414085177355,6.3245449264e-05,0.0,4.29960904269e-05,0,0
0,0.0,-6.79815475795,-6.79815475795,0.000117004081138,0.0,0.000135130569913,0,1
0,0.0,1.5215853392,1.5215853392,0.00106207179443,0.000803015404785,0.00015355746581,0,0
0,4.66721422743,2.89292516266,2.89292516266,0.000334297374681,0.0,-0.000414605157688,1,0
0,0.913543325076,-0.0123635303704,-0.0123635303704,0.000611673845025,0.0,1.84268958973e-05,1,0
0,0.0,0.817978621692,0.817978621692,0.00104264640644,0.000437015186278,3.99249411107e-05,0,0
0,0.386686861151,0.0,0.0,0.0001301049242,0.0,-9.82767781187e-05,0,0
0,24.5239663141,0.267029686335,0.267029686335,0.000612125598234,0.0,0.00123460202512,1,0
0,0.0,0.812105782897,0.812105782897,0.000290929066615,0.000268168409761,1.5355746581e-05,0,0
0,0.0,3.05447515605,3.05447515605,0.000737712990344,0.0,3.37826424783e-05,0,0
0,0.0,0.940256787197,0.940256787197,0.000303578156467,0.0,1.22845972648e-05,0,0
0,0.0,1.32790662669,1.32790662669,0.000174828491894,0.0,-8.906333017e-05,0,0
0,11.5402874407,-0.999999915917,-0.999999915917,0.00195473613547,0.00169913665489,0.000144344017862,1,0
0,2.87385495503,0.857235373451,0.857235373451,0.000351012243415,0.000327761389708,7.3707583589e-05,0,0
0,0.0,1.19758111018,1.19758111018,8.76401225516e-05,0.0,4.60672397431e-05,0,0
0,0.588617689568,1.70405778164,1.70405778164,0.000562432745241,0.0,-0.000104419076751,1,0
0,0.82340087257,-0.459645508513,-0.459645508513,0.000197867905555,0.000491642084562,0.00209145268434,1,0
0,0.0,1.09622157379,1.09622157379,0.000699313967577,0.0,0.0,0,0
0,0.0,0.0,0.0,0.000250271277802,0.0,0.0,0,0
1,0.0,1.32190651962,1.32190651962,0.000359595554387,0.0,-0.000190411257605,0,0
0,0.0,0.861308280749,0.861308280749,0.000236718681531,0.0,-0.000107490226067,0,0
0,0.0,2.48674646492,2.48674646492,0.00119127321221,0.000932835061167,2.14980452135e-05,0,0
0,0.0,3.28759000652,3.28759000652,0.000514546905084,0.00044198126794,2.14980452135e-05,0,0
0,46.6173456333,-0.170228097805,-0.170228097805,0.0016859429761,0.00278171224255,0.000230336198716,1,0
0,0.0,1.18002674554,1.18002674554,1.71666219431e-05,0.0,4.29960904269e-05,0,0
1,0.0,2.42815197462,2.42815197462,1.17455834348e-05,0.0,5.52806876918e-05,0,0
0,0.0,-1.0,-1.0,0.00206677093131,0.000491642084562,0.000786214224949,1,0
0,0.0,0.0,0.0,9.08023950148e-05,0.0,2.14980452135e-05,0,0
0,0.556260926496,-0.974930793842,-0.974930793842,0.00146368039725,-0.000491642084562,-2.76403438459e-05,0,1
0,1.42392709201,0.892079489325,0.892079489325,0.0016859429761,0.00278171224255,0.000159699764443,0,0
0,0.0,0.992502545792,0.992502545792,0.000757138378332,0.000327761389708,4.60672397431e-05,0,0
0,0.0,1.63959452131,1.63959452131,3.88507759765e-05,0.0,-2.76403438459e-05,0,0
0,0.0,1.00756442732,1.00756442732,0.000535779305908,0.0,9.21344794863e-06,0,0
0,0.0,0.0,0.0,8.17673308342e-05,0.0,-8.59921808538e-05,0,0
0,0.0,0.889345182998,0.889345182998,0.000649169361375,0.000163880694854,-3.07114931621e-06,0,0
0,0.0,1.59401395389,1.59401395389,0.000766173442513,0.000184365781711,0.000132059420597,0,0
0,0.0,1.93480375721e-07,1.93480375721e-07,0.000462143532837,0.0,4.60672397431e-05,0,0
0,0.0,0.0,0.0,0.000230845889814,0.0,-1.84268958973e-05,0,0
0,0.0,0.968848536453,0.968848536453,0.000173021479058,0.0,5.8351837008e-05,0,0
0,0.0,0.777272507248,0.777272507248,0.000463950545673,0.000450671910849,3.68537917945e-05,0,0
0,0.0,0.0,0.0,0.000327972829755,0.0,1.5355746581e-05,0,0
0,0.0,0.100180314506,0.100180314506,0.000188832841374,0.0,-8.906333017e-05,0,0
0,1.2548768082,0.0,0.0,0.000517257424338,0.0,9.21344794863e-05,0,0
0,0.0,1.00117969122,1.00117969122,0.000282345755643,0.0,1.5355746581e-05,0,0
0,1.34572227436,-1.0,-1.0,0.00101102368181,0.000163880694854,0.000116703674016,1,0
0,0.0,0.0403276840233,0.0403276840233,0.000411095420216,0.000491642084562,6.75652849566e-05,0,0
0,0.0,1.04884211552,1.04884211552,0.000603090534054,0.0,6.14229863242e-06,0,0
0,2.25739941253,0.857163374883,0.857163374883,0.0009306116106,0.000491642084562,0.000752431582471,0,0
0,0.0,-0.0143666910648,-0.0143666910648,0.000226328357723,0.0,-0.000574304922131,0,0
0,0.0740634012591,0.588005479468,0.588005479468,0.000819028567969,0.0,0.000254905393245,0,0
0,0.0,0.910544116486,0.910544116486,0.000161275895623,0.0,-0.000300972632988,0,0
0,0.0,-1.0,-1.0,2.66534393327e-05,0.0,2.45691945297e-05,1,0
0,0.0,0.0,0.0,0.000492862751051,0.0,6.44941356404e-05,0,0
0,4.64039067261,-0.095161673816,-0.095161673816,9.80304463593e-05,0.0,-4.29960904269e-05,1,0
0,0.0,1.46092041002,1.46092041002,6.91182409814e-05,0.0,3.07114931621e-06,0,0
0,0.0,0.810230061157,0.810230061157,3.61402567223e-05,0.0,3.07114931621e-06,0,0
0,0.0,0.428234119196,0.428234119196,0.000155403103906,0.000737463126844,-5.22095383755e-05,0,0
0,0.0,-2.22044604925e-16,-2.22044604925e-16,0.000327069323337,0.0,0.000184268958973,0,0
1,0.0,0.947188498668,0.947188498668,0.00026969666579,0.0,1.84268958973e-05,0,0
0,0.803452143222,3.97025143307,3.97025143307,0.000664980723691,7.48150998247e-05,4.29960904269e-05,0,0
0,1.92679231096,1.59996901303,1.59996901303,0.000433683080668,0.0,0.000239549646664,0,0
0,0.0,1.32245304478,1.32245304478,0.000238525694367,0.0,0.0,0,0
0,16.6723039447,1.37768499258,1.37768499258,0.000619805402788,0.0,0.000340897574099,0,0
0,0.0,0.987901191603,0.987901191603,0.000425551522905,0.000491642084562,1.22845972648e-05,0,0
0,0.0,1.31705689137,1.31705689137,0.000973979918666,0.0,1.84268958973e-05,0,0
0,0.0,0.0,0.0,1.35525962709e-06,0.000153638151426,0.000168913212391,0,0
0,0.803109379263,1.98500317454,1.98500317454,0.000449042689775,0.0,4.29960904269e-05,0,0
0,0.0,0.967132799862,0.967132799862,0.00033971841319,0.0,-5.22095383755e-05,0,0
1,0.0,5.08014239564e-08,5.08014239564e-08,0.000197867905555,0.0,-0.000187340108289,0,0
0,2.10415786727,-1.0,-1.0,0.000833936423867,0.0,8.59921808538e-05,1,0
0,9.48278339585e-06,0.00136847296792,0.00136847296792,0.00073952000318,0.0,0.00044531665085,0,0
0,0.0,-1.0,-1.0,2.03288944063e-05,0.0,1.5355746581e-05,1,0
0,0.0,0.986991852595,0.986991852595,0.000226328357723,0.0,-0.000294830334356,0,1
1,0.0,-1.0,-1.0,0.000374051657076,0.0,-4.29960904269e-05,1,0
0,0.0,0.0,0.0,5.28551254564e-05,0.0,-3.07114931621e-06,0,0
0,0.0,5.51092301092,5.51092301092,0.00041877522477,0.000173520735728,0.0,0,0
0,0.0,0.0,0.0,5.33068786654e-05,0.0,4.29960904269e-05,0,0
0,0.0,0.411324177687,0.411324177687,0.000619805402788,0.000245821042281,2.14980452135e-05,0,0
0,43.1874464003,-1.0,-1.0,0.00213317865303,8.93894699204e-05,0.000230336198716,1,0
0,0.0,2.22044604925e-16,2.22044604925e-16,0.00022316608526,0.000819403474271,2.76403438459e-05,0,0
0,-2.42682731637e-05,1.41462896083,1.41462896083,0.00211691553751,0.0,8.29210315376e-05,0,0
0,0.0,1.25067127986,1.25067127986,0.000132363690245,0.000491642084562,1.84268958973e-05,0,0
0,0.0,0.0,0.0,0.00121295736624,0.000210703750527,6.14229863242e-06,0,0
0,2.99925533343,0.571521340804,0.571521340804,0.000435941846713,0.0,-0.000227265049399,0,0
0,0.0,0.346198266586,0.346198266586,0.000628388713759,0.000491642084562,0.000128988271281,0,0
0,0.0,2.39712938024,2.39712938024,0.000177990764357,0.0,7.67787329052e-05,0,0
0,0.0,-1.0,-1.0,8.94471353877e-05,0.0,-2.14980452135e-05,1,0
0,0.7705239097,-1.0,-1.0,0.000809089997371,0.000122910521141,4.29960904269e-05,1,0
0,9.72242108945,0.0685248859766,0.0685248859766,0.000211420501826,2.80938334036e-05,0.00156321500195,0,0
0,24.5240232291,1.83753012806e-12,1.83753012806e-12,0.000383086721257,0.000109253796569,0.00123460202512,0,0
0,0.766305774042,0.444522449436,0.444522449436,0.00100244037084,0.000491642084562,0.000150486316494,0,0
0,1.27243405548,-1.0,-1.0,0.000628388713759,0.000491642084562,7.98498822214e-05,1,0
0,0.193027482234,1.0568559762,1.0568559762,0.000568757290167,0.000491642084562,0.000586589519396,0,0
0,0.0,1.96880206151,1.96880206151,0.00213317865303,0.0,-6.14229863242e-06,0,0
0,0.802767174009,2.22401911883,2.22401911883,0.000413354186261,0.000101719051978,0.000482170442645,0,0
0,16.6743009213,0.0,0.0,0.0021462794961,0.0,0.000340897574099,0,0
0,2.09027088136,-1.0,-1.0,0.000287766794151,0.000737463126844,0.000184268958973,1,0
0,5.62405074575,-0.170192114145,-0.170192114145,0.00116371626646,0.000983284169125,0.000313257230253,1,0
0,0.0,0.0,0.0,4.15612952307e-05,0.000491642084562,3.99249411107e-05,0,0
0,16.6687273413,-0.170415893997,-0.170415893997,0.000438200612758,8.19403474271e-05,0.000340897574099,1,0
0,15.7502339519,-1.0,-1.0,0.000178894270775,0.000491642084562,0.00249070209545,1,0
0,1.6053031027,-11.8261260061,-11.8261260061,0.000117004081138,0.0,0.000319399528886,1,0
0,0.0,1.25660633937,1.25660633937,0.000194253879882,0.0,0.000107490226067,0,0
0,0.0,2.22044604925e-16,2.22044604925e-16,0.000470726843808,0.000371462908336,0.0,0,0
0,16.9520490292,-1.0,-1.0,0.000387152500138,0.000245821042281,0.000408462859056,1,0
0,24.5246339928,0.829771038171,0.829771038171,0.000197867905555,0.0,0.00123460202512,0,0
0,0.193901248467,1.18294667502,1.18294667502,0.00138914111776,0.000671910848902,-7.3707583589e-05,0,0
0,3.95873110597,1.42056239182,1.42056239182,0.000405674381708,0.0,-0.000325541827518,0,0
0,0.0,0.142835862831,0.142835862831,0.00141398754426,0.0,0.000138201719229,0,0
0,1.06581883055,-1.0,-1.0,0.000486989959333,0.000327761389708,0.000101347927435,1,0
0,10.9298939614,-0.170081500271,-0.170081500271,0.00119127321221,0.000932835061167,0.000138201719229,1,0
0,10.5593464597,0.0266256439968,0.0266256439968,0.000406577888126,0.0,0.000571233772815,0,0
0,0.0,-4.43190478237,-4.43190478237,0.000192898620255,-0.00122117550036,-0.000390035963158,0,1
0,0.544184939937,-0.999999994673,-0.999999994673,0.000566498524122,0.0,8.59921808538e-05,1,0
0,0.0,0.0,0.0,0.000248916018175,0.000163880694854,7.98498822214e-05,0,0
0,1.89526537153e-06,0.0,0.0,0.000627485207341,0.0,0.00105647536478,0,0
0,0.0,-3.69738524536,-3.69738524536,0.000237622187949,-0.000983284169125,-1.22845972648e-05,1,0
0,104.850567358,0.725256158241,0.725256158241,0.000318486012365,0.000368731563422,0.00123460202512,1,0
0,0.0,3.16877060302,3.16877060302,0.000388507759765,0.0,7.67787329052e-05,0,0
0,0.0,8.19767538405,8.19767538405,4.653058053e-05,0.0,3.37826424783e-05,0,0
0,0.0,-7.00800526832,-7.00800526832,0.00134486930328,0.0,-2.76403438459e-05,0,0
0,0.0,1.47327493143,1.47327493143,0.00166425882206,0.00275015217493,0.000285616886407,0,0
0,0.0,2.22044604925e-16,2.22044604925e-16,2.43946732876e-05,0.0,4.91383890593e-05,0,0
0,0.0,0.540670914136,0.540670914136,0.000849747786183,0.000398399620249,0.000141272868546,1,0
0,0.0,0.573369546758,0.573369546758,0.000596314235918,0.0,-7.67787329052e-05,0,0
0,0.0,-0.572720795401,-0.572720795401,0.000359595554387,0.0,7.3707583589e-05,1,0
1,0.0,0.379638977929,0.379638977929,0.000315775493111,0.0,-2.14980452135e-05,0,0
0,4.30690314572,0.0,0.0,0.00146006637158,0.000333614271667,0.00157549959922,0,0
0,0.0,1.19064781368e-07,1.19064781368e-07,0.000101192718822,-0.000491642084562,-8.59921808538e-05,0,0
0,0.0,0.428234119233,0.428234119233,0.00011158304263,0.0,-1.5355746581e-05,0,0
0,0.0,0.421014500395,0.421014500395,0.000407029641335,0.0,6.14229863242e-05,0,0
0,0.0,0.0,0.0,0.00121702314512,0.00149248489956,5.52806876918e-05,0,0
0,0.0,0.0,0.0,0.000610770338607,0.000983284169125,0.000101347927435,0,0
0,4.63985760501,-1.0,-1.0,0.000309902701394,0.0,-4.29960904269e-05,1,0
0,0.0,5.87299225223,5.87299225223,0.000280990496016,0.0,0.000141272868546,0,0
